Date,Time Taken,Condition,Review,Rating
"January 7, 2017",Taken for 10 years or more,For Trigeminal Neuralgia:,"I am a 6; 5'' 245 71 yr old retired teacher after 30 yrs since 2007. I played 2 yrs NFL n 2 1/2 yrs in ABA n am a night club bouncer  wk as a bond recovery agent and security guard at troubled apt complexes. 3 tours in Vietnam I have been shot, stabbed been in neurmous fights n in last 45 yrs have had 11 surgeries ranging from 2 total hip replacements to eye knees nose ankle. Suffice it 2 say I have experienced ' pain .' Have TN for last 16 yrs. Unequivocally, this is the WORST pain I have ever experienced bar none. And as I get older ,as I am told by my Dr, it will only get worse.I was prescribed 300 mg 3x/day but since June of 2014 have been taking 150 mg 4x/daily.now taking 900 mg /day and I can't seem 2 balance the pain.Any insight ???",7
"December 9, 2018",Taken for less than 1 month,For Bipolar Disorder:,"I started  tegretol about 4 days ago and I've had the most crazy side effects ever. I've been on this medication several years ago I never had all these side effects before. It feels like I'm high all the time. My face is a little numb I'm very wobbly when I walk and have vertigo.  I'm considering stopping it and consulting my doctor.  I'm very nauseous when I take it in the morning in combination with my iron pill, (ferrious Sulfate).",2
"January 26, 2011",,Tegretol (carbamazepine) for Trigeminal Neuralgia:,"I have had TN for about 10 years, but was switched from Trileptal to carbamazepine, 100 mg 3x/day, about a month ago. The first week I felt almost pain-free, but since have been in constant pain. It does not seem to work for me at all now!",1
"November 3, 2009",,Tegretol (carbamazepine) for Epilepsy:,I have taken Carbamazepine for 36 years and have experienced no significant side effects.  I take 400mg per day and have gained almost total control of my condition.  No seizures since 1983.  Do not cease taking Carbamazapine suddenly for any reason whatsoever.  The withdrawal can be extreme.  The ER medication is very useful.,10
"October 31, 2010",,Tegretol (carbamazepine) for Epilepsy:,"I have been using Tegretol retard 200mg for ten  years now. I made the mistake of forgetting to collect my script from my doctors for a week! I have been lucky as I did not have a seizure, but my word I have been so poorly, depressed, loss of appetite, and body tingles, from my lips to my toes. I never realized how important it is to take my pills till now. I will never make that mistake again, the 1st day I started them again, I was a ball of tears, very sad and tired, but a day later I'm back to my old happy self. I'll never forget them again.",9
"February 28, 2014",,Epitol (carbamazepine) for Bipolar Disorder:,I was put on this medicine as a treatment for bipolar disorder. This is like a miracle for me. It has helped my mood stay stable and has helped my attention span as well. And its very affordable.I would recommend this to anyone for treatment of bipolar disorder. It has saved my life.,
"January 23, 2021",,For Bipolar Disorder:,"I have bipolar disorder with psychotic features. About 2 years ago my symptoms became worse. Constantly shifting between mania, depression and psychosis. So I decided to try meds again. 

I immediately began to feel better. I was experiencing auditory hallucinations and extreme paranoia for months following a psychotic break. This medication made all of that go away. 

I don’t feel my mind going a million miles a second, I don’t get as overwhelmed, I can handle things more easily at work and home, I’m calmer, more patient, and it also really helps with anxiety and sleep. It kind of just keeps me on keel. 

I don’t have any side effects from it at all. Overall this medication has saved my life. I don’t want to ever stop taking it! I currently take 200 mg ER in the morning and 400 mg ER at night. I find ER works best for me since the IR version seemed to wear off kinda towards late afternoon. 

I’m just so thankful for it! This med is amazing.",10
"March 25, 2015",,Tegretol (carbamazepine) for Epilepsy:,"I had 1 seizure, 2 weeks after our son was born... So they put me on 200mg twice a day. I took it, maybe not religiously, but atleast 1 pill a day. Well I missed a full day, and had a seizure in my sleep again. I can't help but think it works well, if the first time I miss a full day I have 1. Mad at myself? Yes. Glad I have Tegretol? Yes.",10
"August 11, 2017",,For Trigeminal Neuralgia:,"I am taking time-released carbamazepine for vestibular paroxysmia. I was experiencing machine-gun type tinnitus accompanied by vertigo for about 15 seconds at 45 second intervals. I started on 100 mg twice as day; I felt improvement within 12 hours. After one week my symptoms returned and my doctor increased the dose to three, then four times a day. It has greatly reduced the tinnitus and vertigo, though I still get it if I lean over or lie down on that side. I experienced severe drowsiness and occasional dizziness the first few days, and after 6 weeks am still sleeping about 2 hours more than usual. I have become extremely sensitive to the sun (must wear strong sunblock, hat, and polarized glasses whenever outdoors.)",6
"December 28, 2020",Taken for 1 to 2 years,For Bipolar Disorder:,"I have been on Carbamazepine for 1.5 years.  It controlled the very ugly feelings I had before, my mind got blocked most of the time, I couldn't drink a Coke, it felt terrible, or sleep in the afternoon, it was very unpleasent.  I have bipolar disorder and schizophrenia, with a low dose of Haloperidol, Risperidone and 700 mg of Carbamazepine my life changed completely for good.  Now I can stand all day, awake and I really feel very happy with this treatment.",10
"April 30, 2020",Taken for 1 to 6 months,For Trigeminal Neuralgia:,"This drug - carbamazepine 100 mg chewable tabs by Torrent - caused dramatic swelling of my throat. My throat felt as though I had a bad cold. The swelling on either side of my throat was visible from the ""outside"". Eating was painful.  I did not suspect the medication was causing my
problem for several weeks (3). I have had tri gem in the past and used carbamazepine at that time (though not one made by Torrent). And I had suffered no such
symptoms. I've called my physician for an appt to discuss options.",3
"January 29, 2012",,Tegretol XR (carbamazepine) for Trigeminal Neuralgia:,"After first two years of trigeminal neuralgia without drugs I finally gave in and began Tegretol XR at only 200MG a day. It halved my pain and made ""life livable"" again... dragging my feet on asking for an upped dosage since I fear it may lose its effectiveness.",9
"May 20, 2017",Taken for 10 years or more,For Bipolar Disorder:,"I have been on carbamazepine for 17 years and find it keeps my mood stabilized and works best as an anti-manic.  It is not much help with depression.  I had tried Lithium, Depakote, and a few of the atypical antipsychotics prior to carbamazepine and the thing I loved about this drug is I did not gain weight on it, in fact after coming off Depakote and on to this I lost 40 pounds.  So for me it is weight neutral.  I have heard others say otherwise...some gained, some lost, some stayed the same.  My serum sodium does run slightly low, and I am sometimes tired, but that is the mainstay with psychiatric drugs.  The initial breaking in phase was rough, about 3 months to adjust to the medication, but with the weight loss after Depakote...",8
"December 16, 2020",Taken for less than 1 month,For Trigeminal Neuralgia:,"I came down with terrible shooting pain on my left side from the chin to my mouth to my ears, it was so unbearable that I literally cried from pain while running around with ice attached to the painful area. First I started at urgent care with eye infection meds, then to ENT, to dentist, to neurologist who finally diagnosed me with TN (Trigeminal Neuralgia), I started on Carbamazepine with 100 mg twice a day but didn't work at all them upped to 300 mg a day, after a few days it did work well as pain disappeared - but the side effects still didn't stop, I'm extremely dizzy, weak, drowsiness, problem walking, now trying to lower dose to prevent side effects.",10
"June 24, 2014",,Tegretol (carbamazepine) for Epilepsy:,"I have been on Tegretol 31 years as well as Lamictal, excellent until I turned 52. Then had some partial seizures..... so my neurologist upped it from 400 to 800 Tegretol and upped Lamictal as well. Getting control slowly. Been 5 months....now..improvement is happening but slow...confident..depends on what meds suit your body. Keep positive.",9
"April 8, 2016",,For Trigeminal Neuralgia:,"I have been given tegretol to take for TN, then had decompression surgery. This relieved pain for 7yrs. A surgeon told me it need to saturate my system first and then begin script of 200mg x 3 per day. This means I needed to take 2 tablets together. This takes the pain away. I ensured I lay low for a few hours as this made me sleep. I am now on 400x3 times each day and all is good.",10
"July 17, 2017",Taken for 5 to 10 years,For Borderline Personality Disorder:,"I've been on this medication for almost 8 years now, and could not imagine going off of it. When I first started on carbemazepine, I could tell the difference within a few weeks. My mood swings became less volatile and it gives me a ""buffer period"" between actions and my reactions so that I am able to think about what is happening and react in an appropriate way. Weight gain and sexual side effects have not been a problem for me with this medication either.",9
"June 3, 2012",Taken for 10 years or more,Carbatrol (carbamazepine) for Epilepsy:,"I am 29, and have been on anti-convulsants since 13. Tegretol made me dizzy, sleepy, and black out in random places so my doctor changed me to Carbatrol. It is crazy expensive without insurance. It works well, but Not 100%. Over the years I've noticed its effectiveness wanes. Increasing the dosage causes dizziness and doesn't seem to solve the problem. However I have been tried on 3 other seizure medicines and they did not help at ALL, so I feel I have no choice but to stick with the rough journey on Carbatrol. Its crazy how epileptics have to FIGHT to prove their disability.",8
"November 24, 2018",Taken for 1 to 6 months,For Peripheral Neuropathy:,"This medicine helped tremendously with neurological pain from multi-level spinal cord compression.  This was the only nerve pain medication which helped me to some degree by lowering the severity of the nerve pain from 10 ER level to about a 6 level I-Can-Get-Through-This pain.  Unfortunately, I could only stay on it for a couple of months because it had very bad interactions with amlodipine BP med, causing increased severe side effects and loss of vision.",10
"January 12, 2017",,Tegretol (carbamazepine) for Bipolar Disorder:,"I just started tegretol 2 days ago in conjunction with Cipralex and Clonazapam. I've taken the last two mentioned for years up until a few months ago and never had side effects so I know the side effects are from the Tegretol. 
No appetite. Nausea, and severe migraines. Definitely making me more hopeful and less suicidal and less impulsive, but I just hope the physical symptoms go away soon. I've never been on Tegretol before.",6
"January 7, 2017",Taken for 2 to 5 years,For Bipolar Disorder:,"I was diagnosed after I had my 2nd daughter (after a year of trying to treat what we thought was PPD which saw me declined faster and faster). Although, I've had a feeling something ""wasn't quite right"" since my late teens/early twenties. 
Once we figured out what we are actually dealing with, I went through   several medications  (including lithium). They had such severe side affects that they were cancelling out any good they could of possibly been doing for me.. that is until I found carbemezapeme. It took me about 6mo-1yr to really figure out the correct dose, but with the help of some great Dr's and therapist (and THAT really is the key, it can't just be about meds, good Dr's and the right meds go hand in hand) we figured it out.",9
"August 6, 2018",Taken for 1 to 2 years,For Bipolar Disorder:,"I take a low dose of Tegretol (200mg) 30  year old male 85kg. I find it isn't hugely noticeable however, it stops me getting a little too excited/frustrated and function better at work. No noticeable side effects at this dose. Taking 600mg dampened feelings such as love which I didn't like. I then stopped it but became prone to being a little too passionate again. So I started a very low dose which doesn't do heaps but I think it helps. I don't think it will change the world but may stop huge manic outbreaks. Not sure about hypomania though.",7
"January 16, 2019",Taken for 1 to 6 months,Tegretol (carbamazepine) for Epilepsy:,"I'm 18. I had random contractions and twists in my arm since when I was 10. It lasted for only about 0.005 secs. And then gradually increase. Now I have attacks that last for hours (the longest one lasted 9 hrs).
I used to consult ortho docs since I did not not know what it was. They kept telling me I had muscle cramps. Because I do martial arts I believed it. But at last I consulted a nuero when once I had a bad attack and the ortho doc was on leave. He diagnosed me with exercise induced paroxysmal dystonia. He prescribed tegretol and I started on a low dose. It didn't seem to help me. I gradually increased its dose and now I don't get those attacks! I have no family history of disorders but one cousin with epilepsy.",8
"August 30, 2009",,Epitol (carbamazepine) for Bipolar Disorder:,"Works very well in stabilizing mood. I need a very small dose twice a day, and I haven't noticed any side effects. Except maybe acne. Although I don't know if that is the cause. I have been on it nearly 2 months now and I notice progress everyday. I am able to focus and accomplish tasks instead of being scattered and all over the place.",8
"July 30, 2011",,For Bipolar Disorder:,"I am Bipolar I, and have ADHD. The doctor told me it would take weeks to notice the effects. However, after the second dose, I noticed that my explosiveness was gone. My disproportionate rage to the event had disappeared. I love this medicine and will never get off of it. I take 200mg twice a day, but it feels like it lasts around 6 hours in me. So, I'm going to ask the doctor if I can take a 3rd pill per day. It's great! AND I don't feel drugged at all.",
"December 5, 2016",Taken for less than 1 month,Tegretol (carbamazepine) for Bipolar Disorder:,"As I've only been on the medication a week, don't take this review exactly to heart. My first day on this medication was extremely brain foggy, trouble concentrating and very sleepy. I was already sleeping excessively to begin with, which is something I was needing help with. The first night I took this I slept for 14 hours, which is actually way more then I usually do. I also didn't really feel like myself taking this medication, it kinda sucks the life right out of you. I would reply slower to things, take longer to think of responses, and all in all lack the normal enthusiasm I usually had. Now, as far as my mood swings went, I believe I have a mild case of bipolar. My doctor prescribed me 200 mg twice a day, which I've just been halfing",3
"August 13, 2007",,Tegretol XR (carbamazepine) for Epilepsy:,"My daughter has recently been taking Tegretol XR for the last 2 months.  She has had a really good tolerance for this drug with very few side effects and an amazing cut back to her seizures.  I prefer this drug to any of the other's she has tried. She is not dopey and still has her wits about her, unlike with the other meds she had been on.  Tegretol has been really good for her so far.",
"March 5, 2017",Taken for less than 1 month,Tegretol (carbamazepine) for Epilepsy:,"MAKE SURE YOUR DOCTOR  TITRATES THE DRUG AND DOES NOT START YOU  ON A HIGH DOSE. 

The 1 grade should be for my Dr. Not the medication. I am a female about 105lbs. My Dr. started me on 800mg without titration for possible seizures. After 2 days I was so sick and dizzy and my head / ears were
was buzzing like crazy.  I had non stop vomiting, ringing in my ears and severe  indescribable dizziness. I ended up going to the ER.  I am  sticking to lamictal and found a new Doctor.",1
"February 15, 2015",Taken for 1 to 6 months,For Bipolar Disorder:,"No good made me with no energy, zero libido, foggy thoughts, drowsiness, forgetfulness, made me more irritable and after a few weeks got the feeling I was going to snap and loose it.  Got taken off this medicine and changed to Lamictal  and things got a lot better. ",1
"February 27, 2019",,For Trigeminal Neuralgia:,"I started tegretol (carbamazapine)  48 hours ago 100mg 2x daily. I have been experiencing a lightning bolt in the right side of my face from upper lip to eye,  randomly for about 1 and 1/2 years now. Over time they came more frequently. After diagnosed I was so thankful that I had never received the continuous one… until today! I had an MRI with contrast today. I  tried to breathe shallow through most of it. When they went to take me out, I could smell patchouli. This is one scent that has always brought on my gag reflex.  I was already holding my breath trying not to cough as I am still sick and swallowing brings on the shock unless I lean my head down and hold still. I was trying to set up and the shock came on and did not let go for 3 minutes and as I tried to breathe afterward it came on again for another 2 with no letting go. Headache present since this am, maybe tegretol?",2
"February 6, 2015",Taken for 6 months to 1 year,Tegretol (carbamazepine) for Epilepsy:,"Oh my. I was put on carbamazepine for possible epilepsy and it didn't seem to do anything - but the doctors said to just keep trying. However, it continued to worsen, making my focus dip considerably, and causing my hearing to change! (I'm a musician, I could tell - it dropped a semitone down.) Was very annoying.",1
"April 17, 2013",Taken for 5 to 10 years,Carbatrol (carbamazepine) for Epilepsy:,"I have had epilepsy for 14 years now and during the first 9 years I took Carbatrol. At first it was great seizure free then the side effects kicked in. I was depressed and had anxiety, my emotional state changed. I felt nausea, dizzy, and sometimes uncomfortable in my body. I switched to 
Keppra and I'm happy. I'm normal moods and so far no side effects in Keppra.",5
"October 18, 2013",Taken for 10 years or more,Carbatrol (carbamazepine) for Epilepsy:,"I'm 51, been having seizures since I was 12. Carbatrol and Depakote are what I'm taking now for about 20 years. These are the only medications that seem to work for me, I've been considered controlled, I drive, the best thing that happen to me. Only thing they are just so expensive.",10
"March 25, 2016",Taken for less than 1 month,Tegretol XR (carbamazepine) for Bipolar Disorder:,"To be honest I am not a fan of anticonvulsants. They have the craziest side effects and everytime I've taken them I instantly feel like I consumed alcohol. I've taken Lyrica, Gabapentin, and now Tegretol XR. I stopped this medication at my
own disclosure because I was terrified once I read that this medication is known for ""drug-induced liver failure"". Not to mention it interacts with almost every other drug I take. That is not something I want to risk and am very upset that my doc didn't disclose this to me. He didn't even run a blood test to check my liver enzyme level prior to starting treatment so thats a whole other conversation but the point is I do not like this drug and would advise everyone to avoid it if you can.",1
"April 22, 2011",,Carbatrol (carbamazepine) for Trigeminal Neuralgia:,"Like a previous commenter, I have been suffering from Trigeminal neuralgia for years but thought I had dental issues. I even had a root canal that I didn't need. Then my pain moved into my face and I've been miserable since. I found tremendous relief on Carbatrol, but developed a severe allergic reaction to it and had to be taken off it. Now I take Gabapentin, and today my doctor added Lyrica and I can't seem to get any relief. Has anyone tried any of the surgical options to get rid of this horrible, painful disorder?",6
"December 8, 2019",Taken for less than 1 month,Epitol (carbamazepine) for Epilepsy:,My experience was ok in the beginning till I stopped taking them then started taking them again I felt horrible my mind was all over the place my anxiety was kicked up a notch I thought I was going crazy but my doctor said it will subside soon but I couldn't handle the 200mg twice a day so I cut one in half for now till my body gets used to them again. I'm glad to know I'm not alone with this.,
"August 20, 2016",Taken for 10 years or more,For Epilepsy:,"I have been on cbz for 35 yrs.  20 yr 600mg / 10yr 400 mg / 5yrs 200mg
Since then no grand-mal . However absences remain on 600mg level.
So I (slowly) deminished the dose two times and the absences became 
fewer ( first 10/yr.  now  2-3/yr) .  Cbz worked well in preventing GM 
seizures but absolutely not in case of absence seizures.
Five years ago I had one seizure because I thought I could stop taking 
cbz.  After two days it went wrong and I returned to 2x 100mg.
So don't do this. It is bound to end in a G-M!!!!",7
"June 14, 2014",,For Bipolar Disorder:,"Diagnosed and medicated for 17 years.  Tegretol/Equetro/Carbamazepine keeps me from wanting to (and sometimes actually) smacking or choking someone.  I'm on several things, but I know it's the tegretol because that feeling has come back a couple times over the years and we just increase my dosage and I'm back to normal.",10
"September 10, 2017",,For Bipolar Disorder:,I've been taking tegretol close to twenty years now I found it fantastic for my moods but I've just found out it can also make the sodium in your blood go low.  I was recently hospitalised for this problem. My psych is in the middle of getting me off it. I was taking 800 mgs a day 400mgs in the morning and 400 mgs at night.  Has anybody else had this experience if so how did you go coming off it,
"June 19, 2016",Taken for 6 months to 1 year,For Bipolar Disorder:,"I have tried so many medications for my illnesses but nothing worked until I was put on carbamazepine, it worked wonders. It took a little while to get use to. I was really dizzy for awhile but once I adjusted to it i feel great. Best i ever tried",10
"February 10, 2017",Taken for less than 1 month,For Trigeminal Neuralgia:,"Tegretol (carbamazepine) and Caflam plus Toredole injections when my pain is out of control and I am screaming.
I was diagnosed with Trigeminal Neuralgia (TGN) last week and after that, two MRIs followed showing a clear report apparently.
Tegretol initially helped me for a day and then the pain returned. I was put on Zegap, Phlogen and Ansaid but nothing controlled my pain. I was and I am still taken to emergencies everyday, twice. In emergencies, the inject Toredole and that tamed the pain. But now it tames the pain in my temples only. The pain in my jaw and teeth at the right side ache a lot :( My doctor says, surgery i sthe only solution to the this sort of advance level pain and even if the pain comes back, it won't before TEN years. I doubt :(",6
"August 13, 2013",Taken for 10 years or more,Carbatrol (carbamazepine) for Epilepsy:,"I was put on this medication over 11 years ago. I had to be boosted up to 1200mg daily to get the blood serum level in the right area. It had to be combined with Keppra to finally help me obtain control of my epilepsy. It has been very effective the past 11 years, and I have had no side effects with it.",10
"June 28, 2011",,For Trigeminal Neuralgia:,8 years ago I had laser surgery for the nerve pain in my face and it worked great. About 3 years ago it started coming back off and on. It just recently got so bad I had to see a doctor. He put me on 200mg of Carbamazepine and it's working great. I hope it works for many years.,
"April 23, 2012",,Equetro (carbamazepine) for Bipolar Disorder:,"Second week definitely feeling better. Weight is stable. Curbs my appetite, couple bouts of blurred vision but overall good. Back to psych doctor next week. Will see where dosage goes. Hoping to have this permanent and drop Seroquel.",7
"February 29, 2016",,For Peripheral Neuropathy:,"I had shingles 10 years ago in my mouth and it developed into Trigiminal Neuropathy on th eleft side of my head. ! year ago, I started with a terrible burning,electrical shok like feeling on my left foot. My toes burn terrible, My right foot feels as if it is wrapped in Plastic wrap all of the time up to my calf. My left foot feel s the same but with my toes burning. I have been taking Cymbalta,60 mgs per da(20 mgs 3 times a day) I have also been on Tegretol (800mgs per day) for 2 years. I finally had very little pain in my feet so I dropped from the 800 mgs a day of Tegretol to 600 mgs last Monday. I thought I was taking the Tegretol for my mouth burning constantly from the Trigiminal Neuralgia and Migraines and thought I'd give it a try to drop down to the 600 mgs to see if it made any difference. Since last MOnday, my right toes are burning constantly again, and I've had migraines caused from the Trigiminal Neuralgia. I am DEFINITELY CONVINCED Tegretol along with Cymbalta have been my saving grace from pain. The two, together are almost stopping my pain completely in my head AND MY FEET. It's amazing the difference and only since last MOnday. If you can take Tegretol AND Cymbalta together I suggest doing it. Both are great medicines.",9
"November 9, 2014",,Epitol (carbamazepine) for Bipolar Disorder:,"I have only been on Epitol for a few days but so far so good. Starting on 300mg twice a day. I have clear thoughts, no wants to destroy people who do simple stupid things, no impulsive decisions, nerve pain is controlled and overall I just feel good. I'm also on Celexa, hoping this combination will do me justice.",9
"March 12, 2016",Taken for less than 1 month,For Trigeminal Neuralgia:,"Hi, I'm hoping someone may have taken Tegritol and had a similar experience. Okay, so approx. 2 1/2 weeks ago I rushed to the dentist because I thought my lower K-9 tooth (I guess that's what you'd call it) on the right side was rotting. I was hurting extremely bad. Woke me up all through the night. They did X-Ray and said ""your teeth are perfect"". I had X-Ray done of my neck due to prior experience w/ rupture. I knew it had to be a disc slip or rupture in my neck and a nerve was very irritated & for some reason hurting what by now was all my teeth on the right side & random stabbing in right ear. I was diagnosed w/ this Trigeminal Neuralgia. 200mg Tegrital 3x a day. Been on 5 days...no relief. Is this typical. I need this med to work!!",1
"August 16, 2021",Taken for 2 to 5 years,For Epilepsy:,"Prescribed for my epilepsy and was consuming this along with keppra for 3 years. 

I recommend carbamaz to be taken for people with mood problems instead of epilepsy.  Because it doesn’t really help prevent your seizures, however it helps maintain your mood. 
My seizures never stopped and the medication was useless for them. Didn't even help with anxiety. 

Sadly, dependency rate starts increasing after 8 months of daily usage, more dosage is needed every 6 months and its withdrawals where so hard on me. 

Never had a problem with bipolar or anything like that, however carba’s withdrawals really messed up my sleeping pattern and mood (depression and anger). Eventually, my epilepsy got worst due to carbas withdrawals effect. 

Wouldn't recommend this drug for kids or teenagers.",4
"April 29, 2015",Taken for 1 to 6 months,For Bipolar Disorder:,In my honest opinion I find this drug  has worked in stabilizing my rapid  cycling bipolar.This is the first time in years that I feel  like I  am  well.I started this medication when I was an inpatient in a psychiatric  hospital  and it worked within the first  month it made the manic episode less severe .I am on 800 at night along with 600 seroquel XR and  25 lamictal .The only symptoms I have is slight constipation,9
"May 31, 2018",Taken for 1 to 6 months,For Epilepsy:,"Hospitalized 16 days for Keppra toxicity & lack of follow up by my Dr.
 Even though I took  as prescribed. I quickly dropped from 130lb to 106 lbs as I was  unable to eat/drink
severe nausea
terrible pain,  right side
unable to speak
delirious
forgetful 
seizures 1st time in decades
 unable to care for my husband/self
Had to place my husband in a care facility which was the saddest thing! 
Lost my drivers license for 6 months due to a seizures so then couldn't visit my husband/get food.
 Had Walker even though I  am young!
 I blame much of this on the Dr who did not listen to me as I described my extreme changes via phone caused by Keppra.  I gave up on pdoc and got   someone to take me to another hospital out of town where they determined I  had keppra toxicity. 
Three Dr's stated it is a miracle I am alive!   A toxicity specialist said it would take me a year to recuperate I was so ill, it did.
 I thank God for giving me the strength to get through that Nightmare.",1
"December 26, 2019",Taken for 2 to 5 years,Tegretol (carbamazepine):,"Hi I been drinking Tegertol, since I was very young. It assist me for my manic episodes, to be satisfied and excited.
Before I had a hard time, at school problems of my academic performance was very poor
Still I was in a treatment with Epilim but  it wasn't working instead it made me even worse. Causing me to have depression mood and manic episodes at the same time  
. Been very tearful and loneliness also sad at high school those previous years 
2014-2016
Now that I am on Tegretol is the best medication that is suitable for me. Now I am stable in condition. Balance of my manic episodes and depressed.",5
"July 25, 2021",Taken for less than 1 month,For Trigeminal Neuralgia:,"I have had a terrible reaction to this drug.  I have lost total control of my hands.  My hands shake very badly and things keep falling out of my hands.  I have loss of my  balance and coordination.  I have dizziness and double vision.  I also have drowsiness and am extremely sleepy.  I can hardly type these words on the computer, as my hands and fingers are shaking so badly.  I can barely write on paper because my hands shake so badly.  I feel like I'm living in a ""zone"".   It's just terrible.  I would not recommend carbamazepine to anyone.",1
"October 17, 2018",Taken for less than 1 month,For Bipolar Disorder:,"I was put on this for Bipolar and WOW I have not had a worse experience since Paxil. This medication, instead of stabilizing my mood, brought out two severe manic episodes in the 5 days I was on it during the day, and it made me self harm after i’d been clean for so long. Worst experience ever and had to stop taking immediately",1
"September 16, 2011",,For Trigeminal Neuralgia:,"I was prescribed this drug to alleviate the pain of Trigeminal Neuralgia. What a terrible experience. Only 4 days into it and I became overly down on the world and virtually everything in it. I was so saddened by everything around me. I was unable to simply look at photos of my children that I had easily done in the many years prior to this week, without any sort of difficulty whatsoever. Not really sure why it affected me in this manner so I went back to the Dr. He said that this medication is sometimes prescribed to help other people deal and cope with bipolar disorder, mania, and he mentioned a couple of other things too. I hope that this medication is more helpful to others that may try it for this purpose or the others too.",3
"October 15, 2017",,Tegretol XR (carbamazepine) for Epilepsy:,"I an 27 years old and I started taking tegretol 6 years ago.  I have 2 healthy kids and I have no more seizures. I used to have light ones but I didn't know what is happening for 2 or 3 seconds!! Since I started using this medicine I'm feeling better. 
Half a pill in the morning and a full pill at night and it's extremely a perfect choice by the neurologist!",10
"December 2, 2010",,Epitol (carbamazepine) for Bipolar Disorder:,"I started taking Epitol 2 1/2weeks ago. I know I'm supposed to wait for the medicine to enter my system but it's made me so sick already. I started on a medium dose for 7 days then bumped up to more twice a day. Well I dropped myself down because my doctor appointment isn't for a while and It's making me so sick! It makes me dizzy, unsteady, my head ""floats"", and I even swear Ive been more depressed. I'm hoping it's just a dosage and time thing because it's a very inexpensive medicine and I need that!",2
"June 9, 2021",Taken for 1 to 6 months,For Bipolar Disorder:,"I’m a 20 something female w/rapid cycling bipolar 1 and Crohn's disease. 

I've been on all psych meds out there:. SSRI’s, SNRI’s and Wellbutrin. Then the mood stabilizers: ) gained 20 lbs on them except Lamictal. The dreadful antipsychotics, left me like a fat zombie ( gained @ 50 lbs).
 Some worked briefly- about a month. Some left me like an empty shell. Some I was aggressive, Lost friends due Keppra rage. 

Finally, dr. placed me on Tegretol, 2.5 months ago. 
by day 3 people started saying You seem relaxed and calm. 
I was first on 600mg in am and pm but I was too sleepy. I’m usually the opposite - chronic insomnia. Now I’m sleeping  All night and day. Called doc, he cut me down to 300 mg morning and night. I’m actually sleeping like typical people. ,

If you’re bored, please give this med a chance.",10
"April 9, 2009",,Tegretol XR (carbamazepine) for Epilepsy:,"Tegretol XR works well in controlling partial onset seizures. Just as long as you take it vigilantly and sleep regularly. There are two things that keep this medication from being a ten. The first is the fact that your body becomes resistant to the effects of the medication resulting in a never-ending dosage increase to maintain your results. The other is one of the side effects of this medication is unsteady hands, and that can make certain tasks somewhat difficult, but as long you follow simple guidelines, this medication in conjunction with another anti-convulsant does quite well at keeping your disorder in check.",9
"December 12, 2013",Taken for 1 to 2 years,For Bipolar Disorder:,"For effectiveness in my case, this medicine gets a 1.  For keeping me manic the entire time it was prescribed, it gets a 10.  My bipolar mania even seemed to be triggered and brought on originally from this.  A huge and long episode ensued about 2 weeks into its initial use.  For the most part, the mania was of the more pleasant and euphoric type, rather than the agitated and awful one.  It did do one thing.  It made me absolutely certain that I had bipolar disorder, without a single doubt.  It worked effectively on my late mother, but just kept me artificially happy.  Like any psych med, it's hit or miss and, essentially, I struck out.",1
"May 6, 2016",Taken for less than 1 month,Tegretol XR (carbamazepine) for Epilepsy:,"The neurologist that I go to see for my epilepsy seizures he wanted to prescribe me a new medication. He then asked me the patient would I mind taking a new medication ""Tegretol"", I asked him what he thought I and he claimed he did not know. The doctor prescribed me the Tegretol medication, I had been taken it for less than two months and was diagnosed with an Allergic reaction, Swollen Throat, Facial edema and itchy skin.",1
"June 13, 2008",,Tegretol (carbamazepine) for Epilepsy:,After being on this medication for seven years I am still having break through seizures. I have now developed lucopenia as I did with Depakote. Now I have to go through the trial and error of finding a new medication.,3
"February 23, 2017",,For Bipolar Disorder:,"I've been on carbamazepine for 1 week. My head is empty and, I don't feel like myself at all. Feeling nauseous and, the only time I feel 'normal' is when I eat. I have been doing more around the house but, it's like being on auto pilot. This is the first mood stabiliser I've been on so, hoping I get my brain back soon or, I will definitely stop taking it.",3
"April 9, 2009",,Tegretol (carbamazepine) for Epilepsy:,"I have been diagnosed with absence seizures for 6 years now, and have been taking Depakote ER.  I have been seizure-free for 4 years, but have had severe migraines on and off, usually more during times of intense stress.  My doctor prescribed me Tegretol to take as needed for them about a year ago, and it has always been 100% effective.  The only side effect is that it makes me very drowsy.",9
"January 31, 2012",,For Trigeminal Neuralgia:,For about a year I experienced a lot of my teeth needing root canals so about 6 months ago 4 teeth needed root canals the dentist couldn't understand. They looked further the nerves were dying so they root canal all 4 I started to experience pain that you can not describe. Was put on carbamazepine 400mg a day which was helping.  ,8
"October 3, 2007",,Tegretol XR (carbamazepine) for Epilepsy:,"I am 41 years old and have epilepsy. I take 1000 mg of tegretol xr and have been seizure free since 12/01. However, the side effects of the tegretol xr(to me) are significant. I have constant exhaustion and have trouble with my hand-eye coordination and memory.",
"August 25, 2013",Taken for 1 to 6 months,Equetro (carbamazepine) for Bipolar Disorder:,"I have taken a lot of medicines and hated all of them or they didn't work for me. This one actually works but my sex drive, well I have none now and that in turn makes me depressed so I think my doctors going to have to try something else.",7
