Date,Time Taken,Condition,Review,Rating
"August 8, 2019",,For Migraine:,"I am 41yrs old.  Had my 1st migraine in 4th grade.  They all start the same, visual disturbance.  Zig zag lightning bolts and blotches that make my vision unbearable. I went through my childhood without any meds for migraines, bed ridden for 2 to 3 days.  Vomiting, sweating, excruciating head pain, vision disturbances for hours.  It was horrible.  Finally was introduced to Imitrex. What a difference this drug made with my headaches.  Now as an adult I am prescribed 100mg sumatriptan. It does not prevent or completely do away with each migraine but it does cut it down to a few hours of pain and suffering.  Without the vomiting.  Side effects for me, feeling of swelling in my throat, skin sensitivity throughout my body.  I also feel wiped out the following day, not sure if this is the med or from the migraine.  I've just become accustomed to the way it makes me feel. Fair trade for a short lived less painful migraine.",9
"August 15, 2018",Taken for 10 years or more,For Migraine:,"This med has been a life saver for me and  I have been on it many years. I get migraines that cause pain all in my head, neck, shoulders as well as nausea/vomiting, mood change, inability to think straight etc. The first time I took it I remember feeling a warm dull pressure (not painful though) in my neck and shoulders, but I've never experienced it since then. This med completely gets rid of my headache within about 30 minutes. I am SO thankful my dr. prescribed this to me years ago-it's improved my quality of life. I am however, looking to move to a new state with less barometric pressure changes, seeing as I live in one of the worst cities for migraines. My guess is location is the cause of migraines for the majority of people.",10
"August 8, 2013",Taken for less than 1 month,For Cluster Headaches:,"I've been dealing with episodes of cluster headaches for 30 years. Nothing has ever made a dent in the pain besides this and Zomig nasal spray. The slight pain of the injection is a very small price to pay to relieve the crushing pain of a cluster headache. For me the trick for both medicines is to catch it as early as possible, before the headache is full blown. I'm never more than a minute or two away from a dose. Besides feeling a little weak afterwards (which would have been worse with the headache anyway), so far I don't have any real side effects.",10
"October 24, 2016",Taken for 1 to 6 months,Imitrex (sumatriptan) for Migraine:,"I only take the lowest dose of this drug though I'm sure it's time to upgrade to the higher dose. But even with the lower dose I am totally relieved, all the aching head stuff, all the swimming nausea, gone, it's like total relief! Now this took some time, didn't work first few times but then when  I put faith in it and finally it did,  boy did it!",10
"October 19, 2015",Taken for 1 to 6 months,For Cluster Headaches:,"Sumatriptan is a life changer. I've suffered from cluster headaches for 24 years having one at least once a week and NOTHING has ever come close to helping. Now I haven't had one in 3 months. I take a pill when I feel a cluster headache coming which successfully aborts it. Even hours into a full blown attack I took a pill and relieved 95% of the pain. 

Another great thing? My insurance covers it 100%. Even better: it is only $16 for 9 pills (you can break them in half and have 18) without insurance.",10
"November 6, 2015",Taken for 10 years or more,Imitrex (sumatriptan) for Migraine:,"After 20+ years of taking this medicine it has lead up to hair thinning out severely, full body muscle pain and weakness as a side effect and a possible stroke. It works to get rid of the migraine but this what happens when you take it long term.",5
"July 17, 2019",Taken for 1 to 6 months,Sumavel DosePro (sumatriptan) for Cluster Headaches:,"These Sumavel shots are amazing. Whenever I wake up with a cluster headache, I take one of these and within 5 minutes, the headache is completely gone. The injections site swells, and is sore for a while, but I'll take that over the headache any day. My neck and shoulder on the side of the cluster pain end up feeling exhausted after I take it, like I've just been working out, but since the headaches typically wake me up, feeling exhausted helps me get back to sleep pretty quickly. My insurance only covered so many shots, so the last box of 6 shots were out of pocket at $100 a piece.",10
"March 2, 2021",Taken for less than 1 month,Imitrex (sumatriptan) for Migraine:,I took this for the first time nearly 20 years ago and it caused so much pain I passed out and didn't wake up for 18 hours. Last year my doctor prescribed it to me again thinking I may have grown out of it. So a couple of days later I was having a bad migraine and I took it. After just a few minutes my skull started feeling like it was on fire. The pain was so intense I immediately started pacing not knowing what to do. I ended up laying down while my wife brought me ice packs and I eventually passed out just as I did 20 years ago.,1
"September 14, 2014",,For Migraine:,"I would NOT have a life without it! I've tried everything. Nothing works for me but this! I've been on it 11 years. I started out with pen injections, then nose spray...pill suits me best! I don't wish these on anyone! Migraines are horrible.",10
"May 20, 2019",Taken for 1 to 6 months,For Migraine:,"I have been getting migraine headaches since I can remember. Started with the lowest dose of sumatriptan pill. That and then I increased the dose to the 50mg and really it didn't do anything.
I find this medication works best if you take it within the first half an hour to 45 minutes. If I feel one coming on and take it right away it works best.
If I don't take it right way or within the first 45 minutes then most of the time I will need a second dose. If I do take within that time frame I can get rid of the migraine. If it is not 100 % gone I can follow it up with an excedrin migraine or two 3 to 3.5 hours after and that dose the trick.

Some side effects are moderate upset stomach and just feeling out of it.",9
"July 10, 2017",Taken for less than 1 month,For Migraine:,"(UK) My 13yr old daughter (petite and very light) started getting monthly migraines 6 months ago. I also had them as a teenager and didn't want her to suffer. Went to the doctor and got these on prescription. There was a major warning on the screen ""not for under 18's"" so I was a little worried, but doctor gave her the dose for a younger child. Yesterday she got her usual blind spot at 7.20am. Took the tablet immediately, and by 8.50 she sat up in bed, no headache, no vomiting, migraine disappeared. She felt a bit dopey and looked a bit pale for a few hours and didn't eat much. From 12 until 9pm she performed in her music fair and concert. Unbelievable!!",10
"April 28, 2016",,Zecuity (sumatriptan) for Migraine:,"I have had migraine for 20 years and been on every migraine medicine.  I am diagnosed as chronic with 15 or more migraine days a month. My doctor is very progressive with new treatments and offered zecuity because it is considered to be very clean as far as triptan side effects and no hangover or fog. I was properly trained on how to use the medicine with insuring a good seal, since it is a patch and forewarned that it can be uncomfortable the first 5 or 10 minutes. I put it on, ensuring a good seal. Activated the red LED button. It was prickly for about 10 minutes. Annoying, but not painful. My migraine was completely gone in 30 minutes. I had redness at the active site of delivery but it went away in a few days. No other side effects.",9
"February 9, 2014",,For Migraine:,This pill has completely changed my life I highly recommend it to anyone that suffers from migraines. As soon as you feel the symptoms you take it and it goes away in a half hour to an hour and if it doesn't you take another one and it will go away. I suffer from migraines and had to be in bed for sometime 2 days. This really works for me.,10
"February 18, 2015",Taken for 6 months to 1 year,For Migraine:,"This is the best medication I have tried for crippling migraines. As long as it is taken at the first sign of a true migraine, Imitrex completely takes away the pain and nausea but it does cause extreme drowsiness and the feelings of a hangover the next day (IMO both side effects are definitely better than a migraine!)",9
"March 1, 2014",,For Migraine:,"I have had migraines ever since I can recall my earliest headaches. I'm lucky that mine progress slowly giving me time to take either ibuprofen or naproxen to take care of the majority of my migraines. That said every once in a while I get a acute enough or resistant enough attack that I take Imitex (sumatriptan) and usually within 20 min my migraines are less severe and within an hour completely resolved. I do however have odd side effects. If I feel nauseous prior to taking Imitrex it makes my nausea more severe. Every time I use sumatriptan my body feels run down and weak, almost as if I have taken a muscle relaxer. Regardless it is a Godsend when I need it. I have 100 mg pills that I cut into quarters. I usually only need 25 mg.",9
"June 30, 2019",Taken for 10 years or more,For Migraine:,I’ve had migraines since a teen - used to call them eye aches. My mother also had them and never found relief. I started on sumatriptan in my forties. I used to try everything else otc first because you only get nine pills per month. Then I started to take a half pill or 25mg at the very first inkling of a headache and cut the number of pills needed per month dramatically. I refill regularly but now have several months worth in reserve. This drug always clears my migraine.,9
"July 11, 2019",,For Migraine:,"I have suffered with migraines for over 30 years, nothing helped. Now tried the 50mg sumatripton. Took it at 5pm within 30 mins my nose had  a tingling sensation, left shoulder started to ache, nauseous, but pain gone. Now 4hrs later pain is back am very tired.",1
"February 26, 2020",Taken for 10 years or more,For Migraine:,"I started using Imitrex more than 20 years ago when it was only available as an injection. I had headache both sides of head. Not a migraine by definition. The tablet works for me only if taken with food. I split 50 mg tablets in half for dose. Neck becomes weak right after taking, this feeling goes away after a few minutes. 6 to 10 hours after taking my mood becomes easily irritable.",9
"September 24, 2009",,Imitrex (sumatriptan) for New Daily Persistent Headache:,"I love this medicine! I was on 50mg tablets, then I was switched to 6mg shots. Sure, side effects are still there, but they are less vicious, and after 2 hours, I am fine for an afternoon. NDPH is a little different.",9
"December 31, 2010",,Imitrex (sumatriptan) for Migraine:,"I am 51 and suffered with migraines since about age 20; didn't get Imitrex until my early 30's.  It has saved my life, without it I was worthless for a day. Fortunately I can cut 100mg into 3 and it works for me.  I would lay down for 20 minutes and headache gone. Recently I have had to use the generic and didn't think anything of it and have found I need to take a 100mg and now I get side effects I didn't before.  Just the weird feelings from vasodilatation in my chest and sometimes my legs.  Sometimes the 100mg doesn't take it completely away. I am a nurse and will look for another alternative because I would have to pay $600 for 3 boxes out of pocket if I want the brand.",10
"November 5, 2014",Taken for less than 1 month,For New Daily Persistent Headache:,"Haven't seen many people with my experience so I appreciate Housewifeandmothers input below. Maybe my problem is also with generic sumatriptan. Maybe my dose at 100mg is too high? But 3 out of 4 times after taking it I became horribly nauseous and vomited the pill up within 10 minutes of taking it. I'm afraid to ever go near it again! Still looking for relief from my daily crippling headaches. Vicodin and Hydrocodone seem to be the only thing to relieve my pain. Started taking magnesium supplements as well, but no improvement yet. But FYI, I think my experience is uncommon.",1
"December 23, 2017",Taken for 1 to 6 months,Onzetra Xsail (sumatriptan) for Migraine:,Onzetra xsail works for me.  It's a wonderful drug with minimal side effects. Pain almost gone within 5-10 min of using.  If pain comes back (which it did 2/8 times) I took again and migraine gone. Get 7-8 migraines per month. Very grateful for med. Extremely expensive however... May need to switch to pill form. :(,9
"September 11, 2016",,Sumavel DosePro (sumatriptan) for Migraine:,"I love this medicine, when it works.  Recently I've had a problem with it failing to inject.  I will press it on my leg and nothing happens.  I've reported the problem to ENDO and never heard back.  I also reported the problem to CVS.  In both cases I turned over the non-working needle less shots.  I really depend on this medicine when I have migraines because it works like a charm but i find the injections to be unreliable...",10
"January 3, 2017",Taken for 2 to 5 years,For Migraine:,"I have suffered from chronic migraine headaches since I was 5- I have at least 16 a month. I've tried everything, had MRI's done, gone to several specialist and none could help me. Eventually I was put on Sumatriptain, which is used to stop the migraine in its track. I am prescribed 9 a month, and almost always I use all 9. This medicine has saved my life because after 30 minutes, my migraine is completely gone.",9
"January 17, 2018",Taken for less than 1 month,For Migraine:,Took 1/4 of my roommate's sumatriptan and went straight into cardiac arrest. After going to the doctor I was informed I was having a panic attack due to the fact that I was reading negative reviews about this product. Migraine got much worse. Do not recommend this pill. .,1
"November 21, 2016",Taken for 1 to 2 years,Imitrex (sumatriptan) for Migraine:,"My migraines are mild but can be long lived, some times lasting 2-3wks with nausea and light sensitivity. I used to treat them with just OTC meds but of course as soon as they wore off it came back. While pregnant I was prescribed Fioricet but headache would still come back. Then I finally got Imitrex and it makes the headache NOT come back! I do only take it at night just for the drowsiness, but no other side effects for me, and headache is gone when I wake up!",10
"November 8, 2011",,Imitrex (sumatriptan) for Migraine:,Imitrex took away my migraine but I could not function on it.  I had to lay down completely still and go to sleep because it made me so nauseous I felt like vomiting every time I moved.  I was extremely dizzy and it made my skin painful to the touch.  Even after the migraine went away I still felt out of it the rest of the day.  I would definitely ask for samples before paying for the prescription!,5
"November 19, 2009",,Imitrex (sumatriptan) for Migraine:,"My doctor gave me a sample of Imitrex when it first came out. It was a MIRACLE drug for me. Up to that time, nothing I took helped the headaches I got. I've used it since. Over time, my headaches have gotten less - maybe with age?? But I keep it with me all the time just in case. I ""don't leave home without it.""!",10
"June 1, 2010",,Sumavel DosePro (sumatriptan) for Migraine:,"I have had migraines since I was 16 but they've been getting worse and worse and I decided it was time to go to a doctor. I went in and they gave me Sumavel DosePro to see if the medicine was effective. The initial ""injection"" was awful. It hurt as bad as my migraines did, only in my thigh. Then I felt extremely dizzy, and my whole body was sore and I had trouble breathing. They let me rest for about 20 minutes before sending me home with a sample of Treximet. I got home and took a nap for about 30 minutes. When I woke up, I felt better than I had in months. Finally my head felt clear and I had energy back! As much as the initial pain and discomfort was, it only lasted about an hour, in comparison to the 3 day migraines I was getting before.",8
"August 4, 2010",,Imitrex (sumatriptan) for Migraine:,"It keeps my migraines from blowing out into a severe migraines, but it takes close to an hour to kick in and when it does I feel extremely sick, very fatigued for two hours after.  Then I have just a mild headache, but I feel like I have a hang over and become forgetful and weak.  It is definitely a trade off, but as severe as my migraine can get, I'll take with this until I find another type of medication.",5
"January 6, 2017",,For Migraine:,"I was given these whilst in hospital as although I've had low pressure headaches the consultant decided it now have migraines?! .. so I mentioned to them I have bad anxiety especially when it comes to my health and any feelings within myself that I'm not ready for can make me panic. So they gave me the tablets, said to take one at home and I cannot explain the feelings I felt almost immediately after taking it -- my face started tingling around my nose and cheeks- my hands tingled, my throat was tight, my heart didn't feel right and my head felt almost numb. I wanted to be sick and I felt shakey... did I have any migraine? NO, but I would rather have a headache than experience all of those feelings. I wasn't informed of them!",1
"January 5, 2018",,Onzetra Xsail (sumatriptan) for Migraine:,I have had chronic migraines for 11 years now. I switched Neurologist and she suggested this medication. I love this stuff! This is seriously the ONLY thing that has ever worked for me. If I take it at the first sign of my migraine it will be completely  gone within 15 minutes!! There has been only once that my migraine did not go away so I had to take another one. It definitely burns when it goes in but that subsides in a few seconds for me. The medication does drip down the back of my throat for a while but I don't mind that because my head isn't pounding. I do feel a bit fuzzy for about 15 minutes but it does go away.  I would give this medication a try if you have tried many different things and nothing has worked like me.,10
"August 3, 2016",Taken for 10 years or more,Imitrex (sumatriptan) for Migraine:,"I have had chronic migraines for as long as I can remember.  To the point where I can't even talk to answer questions,  walk straight,  I have been accused of being drunk or high because if it.  They could last up to three days, the first time I tried imitrex....  It was quite literally the Holy grail from then on.  The pills take away any aura or migraine in about 20 to 30 minutes and the shots give immediate relief.  Wether or not it's a placebo,  I swear to the gods,  as soon as you inject into your upper thigh your migraine goes down a few pegs.  Within a few minutes,  nearly or entirely gone.  If you have migraines or clusters ask your doctor.  Don't take irresponsibly because it can have some weird effects on people.",10
"March 27, 2012",,Imitrex (sumatriptan) for Migraine:,"My first experience with Imitrex was taking it at work...well, that was not a good idea! I started to feel the migraine coming on, so I took it at the first symptoms like I was told and went about my day. I'm a technician for an ophthalmologist and I started to get a hot flash. I stood up and my arms and legs went totally numb. Since I'm on Topamax too I expect a little tingle, but this was a RUSH. All this aside, about 30 minutes later most of my heavy duty migraine symptoms were thwarted. Not gone, but a lot better. I feel they would have been much better if I had been able to lie down rather than been on my feet working. I also still had a pretty decent headache and photophobia the rest of the day.",7
"August 30, 2013",,Sumavel DosePro (sumatriptan) for Migraine:,"It's quick acting but painful and it made me bruise and bleed a bit. It makes me feel nauseated and I vomited once, a few minutes after use. It also made me feel sleepy like my other migraine pills. This just acts quicker and makes you drowsy fast. ",2
"June 7, 2009",,Imitrex (sumatriptan) for Migraine:,"I have suffered migraines for years. This is the only medication that works for me. If I run out of it, it will be a trip to the ER and 2 hours of vomiting and stacks of paperwork and 20 minutes of ER doctor interrogations for sure.
I have Imitrex in my purse 24/7.",9
"September 1, 2016",,For New Daily Persistent Headache:,"I love this medicine. I suffer from eye pain then a knot in my back muscle then vision aura and light flashes then here it comes the vice feeling in my right side of my head. That knaws at me all day unless I take sumatriptan within 15 minutes I'm a new person 
The only down fall is my doctor won't let me take more than 9 a 2 week period. So I suffer in between nothing else works this medicine is s miracle worker",10
"June 22, 2016",,Imitrex (sumatriptan) for Migraine:,"I am 57.  For about 10 years I have had occasional episodes of acute headaches to the point of vomiting.  Finally got diagnosed with migraine about 8 months ago (for some reason it never crossed my mind despite a family history of it).  Was prescribed sumatriptan.  Now, when I feel a migraine coming on I take 1/2 or 1 pill, along with naproxen.  Headache is gone within 1/2 hour.  My life has greatly improved.  No side effects at all.",10
"June 22, 2016",Taken for 6 months to 1 year,For Migraine:,"I am 57 and had been having migraines (severe enough to cause vomiting) for about 10 years without knowing what they were.  Was diagnosed a few months ago and given Sumatriptan.  It has changed my life.  No side effects at all.  I take 1/2 to 1 pill when early signs appear, and some naproxen.  Within 1/2 hour or so I am fine and life goes on.",10
"September 5, 2016",,Imitrex (sumatriptan) for Migraine:,"I was diagnosed with severe migraines a little over a year and a half ago. I was prescribed Nortriptyline as an everyday medication and Imitrex as a ""needed emergency pain reliever."" The Nortriptyline doesn't always work, and since I am a teenager, I am still in school. If I get a migraine in school, I am supposed to take an Imitrex and go straight back to class. Unfortunately for me, the Imitrex makes me extremely drowsy and sometimes delirious, usually forcing me to go home and still live with the pain of migraines for at least another 12 hours, but it can still last for up to 3 days afterwards. Thankfully, the Nortriptyline works 95% of the time, but the Imitrex only works a good 75% of the time, and then I'm still put out of commission.",4
"August 12, 2016",,For Migraine:,"I have suffered from migraines since I was twelve, but a year ago (I am 24 now), they started to get more frequent and crippling. During one particularly excruciating attack, I called my GP crying. She prescribed me sumatriptan (tablet form), and it has been great. It takes away all of the pain within an hour, even if I take it while the migraine is already past the initial stages. I do get side-effects - slight loss of sensation in my extremities, fatigue and a feeling as if there is a weight on my chest. The first time this worried me, but now I'm used to it. It's a bit uncomfortable, but so much better than going through a full-blown migraine attack.",9
"March 29, 2016",,Zecuity (sumatriptan) for Migraine:,"I saw the ad for Zecuity in a magazine a month or so ago.  The whole process to get the patches takes a long time, 3 weeks to a month or more.  I have migraines maybe every other month, but they can be severe with vomiting lasting two days not counting the migraine hangover afterwards.  I usually take narcotics and have Zofran for the nausea, but if I wake up with a full blown migraine the meds don't stay down even with the Zofran The patch is complicated to set up, but it worked.  Sunday I had a migraine, it didn't work as well and I have a raised red circular welt on my arm that itches like anything.  I am going to the doctor tomorrow so I'll check it out with him.  I hope it works better the next time.",5
"October 18, 2011",,Sumavel DosePro (sumatriptan) for Migraine:,"I was nervous about the pain, and even though it's needle-free, I have a bit of a needle phobia and the idea of any injection (even without a needle) was pretty rough for me to get over.  After talking myself up for about 30 minutes, I was finally able to give myself the dose.  It hurt a lot more than I was expecting, and bled more than my neurologist and pharmacist said it would, so immediately after administering it, I was pretty apprehensive.  I felt the side effects most people have reported (weakness, dizziness, heaviness, etc.), but I also had some nausea and I was really tired.  I felt near-immediate relief of about 50% of my migraine, and then took a power nap for about 45 minutes. When I woke up, I felt like a completely new person.",9
"November 14, 2015",Taken for 10 years or more,Imitrex Statdose (sumatriptan) for Cluster Headaches:,"Had clusters 37 years now. I've tried literally EVERYTHING out there. The only thing that works for immediate relief is imitrex injections. If med takes too long (nasal or pill), it simply doesn't work. Gabapentin (sp) regime should be started immediately, they eventually stop the nerve from spasms. Imitrex is now available generic (sumatriptan), however, still expensive. I pay $75/shot only available as a two-pack.",10
"November 29, 2015",Taken for 2 to 5 years,For Migraine:,"I've used sumatriptan for about 2 years to treat my migraines that I've had since I was 10. They're mostly period and stress related headaches. Nothing had ever helped and I'm excited that I can finally get on with my life without laying bed for days suffering in pain. It works pretty quickly- 10 or 15 minutes after I take the medication. It's a life saver.
It does make my extremities tingly and sensitive to heat and cold. But overall I'm thankful to have an option.",8
"April 13, 2013",,Sumavel DosePro (sumatriptan) for Migraine:,"After years of migraines that lasted three days at a time and nothing working to get rid of them this is awesome. I was worried about being able to do the injection myself, but it wasn't bad. It felt like a bee sting. Within a minute it felt like the top of my head was going to explode. Within 10 minutes it was subsiding. It was completely gone in less than an hour. There was no ""buzzy worn out feeling"" like I normally have after my migraines. I had plenty of energy and felt great.  The prescription discount card is a great help too!",10
"March 31, 2016",Taken for 1 to 6 months,Sumavel DosePro (sumatriptan) for Migraine:,"If you are a migraine sufferer this is a MIRACLE DRUG! Yes the ""injection"" is sort of painful (for like 10 secs) and I only experienced a little soreness in the spot afterwards.. But within 15 mins of the injection my DEBILITATING MIGRAINE WITH NAUSEA AND BLURRED VISION WAS GONE! I was able to head to work and put in a full 10 hours as normal! No nausea, no follow up dosage, no pills, just a little sleepiness. I'm a 35 yr old female that suffers from 1-4 migraines with vomiting, light sensitivity, blurred vision per month. Yes, they are expensive, but I am lucky enough to have great insurance coverage thru my employer and only pay $15 per mon for 6 of these",9
"September 23, 2019",Taken for 1 to 6 months,For Migraine:,I take medication regularly for migraines. My HEB Pharmacy switched to the Northstar brand  of sumatriptan and now I'm having to take double the dose to get rid of my migraines causing me to go through a lot more prescriptions a lot quicker. They are not near as effective.  The funny thing is is that I'm also taking a couple of other prescriptions from Northstar one of them includes generic Ambien and those are not as effective either. I would rather pay a little more and get a better quality product and know that I don't have to worry about whether or not I'm going to get rid of my migraine or I'm going to be able to get my window sleep. I am searching for a new Pharmacy to get away from Northstar products.,3
"March 10, 2017",,For Migraine:,"I've been getting migraines for years and every doctor kind of wrote it off as hormones or stress and just told me to relax and take advil. They would last a couple days. I couldn't get out of bed the whole time. Just constant pounding in my neck, eye, teeth and forehead. Last month, I finally talked an neurologist into seeing me without a referral and he couldn't believe my other doctors and let it go on so long and not sent me to him. 
He gave me the generic imitrex and said to take it with the anti-nausea med promethazine.
I had to use it for the first time yesterday. It was amazing. In 30 mins I could tell it was going away. I felt a little foggy for an hour or so and my reaction time was decreased for a few hours, but I'll take it!",10
"October 6, 2012",Taken for 2 to 5 years,Imitrex (sumatriptan) for Migraine:,Imitrex works for me even if I let it get to the really bad headache--hate to take because of the tightness in chest and achy throat afterwards.  But-they do the job and I always say later I should have taken it in the beginning.,9
"January 10, 2017",,For New Daily Persistent Headache:,"I've been having chronic headaches for the past month to the point where they get severe (not a migraine) so I asked my dr for Sumatripan and she gave me it, little did I know it doesn't get rid of the headache nor relieve it, I'm on day 2 of it and all it's done is make me dizzy, my chest feel heavy and horrible that I can't breathe and need to cough hard, my shoulders feel heavy and achein my neck, and it's made my headache feel like a full blown migraine which I haven't felt for 4 years, never having it again I don't recommend this medication it's made me feel really horrible",1
"November 18, 2016",Taken for less than 1 month,For Migraine:,I've been suffering really bad migraines for the last 4 r 5 wks. At first i bought over the counter tabs like anadin extra paracetamol ect. Altho these meds worked eventualy i would still go between 20/40mins in excruciating pain then id get a few hours of relief then it would start al over again it was very exhaustin an so painful. Eventualy I went to the doc he prescrided naproxen these tablets didnt even touch the pain after a few days I resorted back to over the counter meds. Then I went back to the doctor he prescrided sumatripton tabs yesterday. I took my first tab early this morn when I felt the pain. The relief was amazing. It took the edge of the pain strait away and was barable less than 10mins the pain was gone. Best relief ever,10
"August 1, 2015",,Sumavel DosePro (sumatriptan) for Migraine:,"I am 53 and have suffered migraines since high school. Nothing I could administer myself has ever worked even the tiniest bit. After going to my Dr for a Toradol shot he told me to try the Sumavel Dosepro injection. He told me it was far from painless. The injection feels like being stung by a bee, but is tolerable because you eventually get use to it. It is far better than laying in bed for three days in the dark and vomiting. It bruises and sometimes causes slight bleeding, but even with that and the injection pain...totally worth it. The first time I had an injection it took half an hour for relief, but now my headaches are gone in 5 minutes. It is a miracle drug for me. I love it. I pay $60 for a box of 6 and ins. pays $1,000.",10
"February 8, 2013",,For Cluster Headaches:,"This is the first time I have used Sumatriptan , it was Arrow-Sumatriptan injection.  I immediately felt a slight pressure in my chest and a pushing in my temples and the base of my skull and felt tired and weak.  There was a tingling sensation in my nose and my throat was ultra sensitive.  It is an hour since I injected and my cluster headache has eased but not gone away yet.  My eye has stopped streaming and nose not running so fast and I look slightly more human.  I had hoped for better than this but it is an improvement.",5
"July 3, 2013",Taken for less than 1 month,For Migraine:,"I recently started taking Sumatriptan. It was ok at first. I took it whenever I felt a migraine coming on and it usually took care of most of my symptoms, some sensitivity to light and sounds continued. But for migraines at work (which I would get all the time) it is terrible because of the sleepiness. I often will have to try to fight all day at work just to stay awake.",4
"June 25, 2008",,Imitrex (sumatriptan) for Migraine:,"I started using Imitrex about two months ago.  It does wonders for me.  I take a short nap in a dark, quiet room after taking the medication and this helps a great deal.  I have not had any side effects.  I love it and recommend it!",9
"June 25, 2013",Taken for less than 1 month,For Migraine:,I have suffered migraines since I was in grade school (I'm now 45). My headaches used to come on in the late afternoon and put me in bed for the rest of the day but I would wake up next morning feeling ok. Now my headaches come on about 3-4 in the morning and last 2 days of non stop vomiting and pain. The doctor put me on Topamax daily but the side effects keep causing me to overheat in the Texas weather. The doctor just put me on sumatriptan 100mg and I just had an attack 2 days ago. I took 1 pill and it did nothing. 3 hours later I took a second dose and I still ended up in bed for 14 hours. ,2
"May 26, 2011",,Sumavel DosePro (sumatriptan) for Migraine:,"I have had migraines for quite sometime, and my doctor tried the Sumavel today. I felt a little dizzy and heavy but 15 minutes later migraine was completely gone. I immediately called my mom who has suffered from migraines for 15 years to tell her about it. Highly recommended!",9
"December 10, 2017",,For Migraine:,"I had a SCAD (sudden coronary artery dissection) heart attack and the doctor said it made quite well have been due to my migraine medicine and that I will never be able to take it again.
Unfortunately for me because that was the only thing that worked on my migraines.",
"April 17, 2013",Taken for 1 to 6 months,Imitrex (sumatriptan) for Migraine:,"This medication for the price worked the best. I was using this along with Topamax as a daily preventative and also started receiving botox injections.  I found that after a few months between the botox, the Topamax and the Imitrex, I was able to use less and less each month.",10
"August 11, 2016",Taken for 5 to 10 years,Sumavel DosePro (sumatriptan) for Migraine:,"I have a serious issue with Migraines. Almost 6 a week. When the device was first prescribed back in 2010, I did not have a problem since they were coming from San Diego from Telegenics. Once ENDO started producing the product, all I have are failures. I have had as many as 5 of 6 in a box fail to work. 
I have had several that after I tried to use them, they spontaneously ""went off"" on the bathroom counter. Luckily not in my face. I have contacted ENDO, at this point now early August 2016, I have not received even 1 replacement for the 18 that failed. You know the cost. My insurance will stop paying for them in a couple of months.
I reported every one to Endo. But the issue is getting worse. I have reported this chronic issue to the FDA",9
"October 13, 2016",,For Migraine:,"Been experiencing migraines/headaches since I could remember. I'm unable to take Nsaids so meds such as Cambia are not an option for me (which helped but not as well). Daily medications such as Topamax were not effective enough to warrant the extreme fatigue. Finally, after requesting an ""as needed"" dosing med, a doctor prescribed this one. Took dose shortly after symptoms began (oral tab). Took roughly an hour to take effect but it really helped! I had option for 2nd dose but felt enough relief to get through evening. Had some side effects but they were tolerable and did not worry me since I read what to expect ahead of time. Side effects short lived comared to constant fatigue of alternatives and worth the relief I received.",8
"April 14, 2010",,Imitrex (sumatriptan) for Migraine:,"I'm 59 years old, and have experienced migraines since age 5.  Imitrex is the best drug I've used.  I take 100 mg at the first sign, and it prevents it 80% of the time.  If taken after the headache starts, it stops the pain within 1 hour, and much faster if I lay down.  Yes, there are mild side effects--drowsiness, sensitivite to hot and cold, but it sure is better than a headache.",9
"June 19, 2013",Taken for 1 to 2 years,Sumavel DosePro (sumatriptan) for Migraine:,I have suffered from migraines since I was 20 and am now 34. I have tried countless abortive medicines.  Sumavel is the best one by far because it relieves the pain and nausea fast (usually within 10 mins for me).  The injection is painful and leaves quite a welt but far worth it to get relief.  I do sometimes have issues with it not firing properly but it could be just me pulling back at the last second when I anticipate the pain coming.  I have wasted quite a few shots this way.,9
"June 22, 2021",Taken for 5 to 10 years,Imitrex (sumatriptan) for Cluster Headaches:,I’ve been having cluster headaches for about 5 years! I take the pill form of imitrex I sometimes have to take two of them!  The first one seems to take the edge off but after two hours I end up taking another one which eventually gets rid of the awful pain in the eye!! I wish they would work quicker and better but at least it helps!! I have chronic cluster headaches so when there’s a short lived period of no headaches I’m relieved! I’m not tried the other forms of Imitrex but I might mention it to my doctor!,8
"April 5, 2014",,For Migraine:,"Have had migraines on and off for years.  I used Fioricet the last 8 years
with good results but then my system must have changed that they did 
not work anymore.
After talking to an Neurologist and having blood work etc. done she put
me on Imitrex (Sumatriptan) 100mg. which worked great.  
Only thing I do is split these into 50mg. pieces and they still work good.
From reading on different forums I did notice a lot of our fellow migraine
sufferers get relief from 25 to 50mg.  
Also, I have not had any side effects taking the 100mg.
Only negative for me is that they are pricey about $10 for 9 pills! Why
nine who knows but they work and its worth it to me.",9
"April 1, 2016",Taken for less than 1 month,Imitrex (sumatriptan) for Cluster Headaches:,"Well I was having really bad cluster headaches, I took an imitrex for the first time. With in 15 mins I was projectile vomiting and having bad stomach cramps. The taste stayed in my mouth for hours. My headache has went down some but it was still there.",1
"August 24, 2010",,Sumavel DosePro (sumatriptan) for Migraine:,"I have had migraines for over 10 years and have tried many different drugs. My doctor gave me Sumavel to try about a week ago (just in time for another migraine attack). The initial injection did hurt but the relief that I was able to get only 10 minutes later was well worth it. I did have the ""burning sensation"" in my face for a few minutes and felt weak for about 30 minutes but for me that is much better than the pain of a migraine. The only problem that I had was it seemed to only work for a few hours for me the first time I tried it. I'm willing to give this medicine time to work because it has by far done so much more for me than any other medicine that I have tried.",8
