Date,Time Taken,Condition,Review,Rating
"February 5, 2010",,Keppra (levetiracetam) for New Daily Persistent Headache:,"I've been using 1500 mg of Keppra for about three years now for a very achy head.  Through an MRI, my Dr. found that I have Cerebellar Atrophy.  As long as I take my 750mg dose at the same time each a.m., I  have absolutely no problems anymore with my achy head that I've lived with all of my life, (til the age of 48). If I wake up late, it's not worth it at all.  I'll wake up with an awful headache, that doesn't go away until about 1/2 an hour after I take the Keppra.  I also take 750mg just before bed.  My achy head is in the past now, thanks to Keppra.",10
"July 27, 2010",,Keppra (levetiracetam) for Epilepsy:,"Started off using Keppra with Tegretol, and at the regular 500mg dose per day. Later upped to 1000MG per day. Once they removed my Tegretol dose, I began to have violent seizures.

Now I have Tegretol back and my dosage of Keppra was doubled again. Now at 2000mg per day. I'm now depressed, tired, nauseated, and don't really want to eat at all.

I'll have to talk to my doctor about changing my medication.",6
"January 1, 2012",,Keppra (levetiracetam) for Epilepsy:,"I started having seizures about 3 years ago. Found out I had a tumor on my left temporal lobe. Started taking carbamazepine, it worked for about a month or two but I started having seizures again. That's when my doctor put me on keppra and I haven't had a seizure since. Thanks keppra!",10
"September 12, 2015",,Keppra (levetiracetam) for Seizures:,"My 2 year old grandson was drop falling constantly every 2/3 min.  He already was taking toprimate and onfi.  We started koppra and the falling decrease with one dosage.  three days now and no falls, no shakes or jerks.",8
"June 16, 2020",Taken for 5 to 10 years,Keppra (levetiracetam) for Epilepsy:,"I was diagnosed GEFs (a type of epilepsy Genetic epilepsy with febrile seizures) few months after I was born. My seizures occurs very rarely (one in 5 years' time).
However, till the age of 10 my seizures were  at the times I had fever. However I have never taken any medicine.
At the age of 15 I had 2 seizures in one month's period and in both cases I had menstrual cycle. After that the neurologist prescribed me Keppra of 500g twice a day. Apart from tiredness I had no problem till the age of 19. I began to have diarrhea even 7 times a day and I had any sort of medical analysis. The last option was the medicine: my neurologist only after several times understood this and changed medicine. Now I take matecer (750 a day) and no problem till now.",2
"June 9, 2020",,For Epilepsy:,"I've been on Levetiracetam for about 6 years now and it's controlled my seizures which started when I was 22 years old.

The depression, anger, mood swings and general numbness are too much. I've lost friends and nearly lost a partner. I never used to get panic attacks and now I do. I mistake them for Auras sometimes which just heightens the sense of dread.

Occasionally I accidentally miss a dose and wonder why I feel so happy that day, then it hits me...

I feel like reading these reviews has helped me to come to a decision to change, so thanks everyone. That being said I'm sure this could work for some people, so don't be scared of it as a medication, just be aware that if your mood changes or you start feeling depressed that it's not just you turning in to an awful person and could be the medication.

Also I'm in the UK, so NHS will change my meds for free no qualms. ",1
"August 15, 2011",,Keppra (levetiracetam) for Seizures:,"I'd been having partial seizures every 2 wks lasting a few days for about 3yrs before having a tonic-clonic seizure and finally agreeing to go on medication. I started on Keppra and the seizures came once a month for about a week, similar to a girl's period, and I became very depressed, suicidal, and uninterested in anything. About 2yrs later I had another tonic-clonic seizure. Shortly after that I switched to Lamictal and am no longer suicidal but am still depressed and uninterested in anything and the seizures now come more frequently and randomly. ",
"June 6, 2020",Taken for 1 to 2 years,For Seizures:,"I had a seizure March 27th 2020. Found out I had a brain tumor. Doctors went in on the 29th and April 1st couldn't remove it all. The remaining tumor is slow growing and is benign. I'm prescribed 500mg of levetiracetam twice a day to stop the seizures.  Until today, I didn't realize that drinking alcohol can induce seizures.  I am a daily drinker. I have had about 6 clonic seizures. Had one April/2020 and they upped me up to 750mg twice a day. Yesterday I had one beer, felt like a seizure was coming on. Have had weird feelings about being outside, a sense of panic, and almost like I'm trying to talk myself into having a seizure. Like I'm barely in control. I would not drink alcohol, or not very much. I believe my was body craving alcohol while sleeping. I never had the anger issues, but recently it feels more like anxiety. Be very careful with the amount of this drug that is prescribed. I can definitely feel the difference since this ""slight"" increase. My son (at age 12) had to be taken off it. His behavior really changed.",8
"July 26, 2011",,Keppra XR (levetiracetam) for Seizures:,"My neurologist prescribed Keppra initially 500 MG in the morning and 500 MG in the eveninig. I was so groggy it was unbelievable. All I wanted to do was sleep. We switched to the XR Keppra 500 MG twice per day at bedtime and it has been much better. Still suffer from some side effects (skin rash, stiff neck) but feeling much better. 8 weeks into it and all appears well!  Good luck to all, I hope this helps.",7
"March 1, 2012",,For Bipolar Disorder:,"I have been on Keppra (levetiracetam ) since Nov for seizures. I have been on Bipolar medications for 2 years. The Keppra I started has literally CHANGED MY LIFE! I am no longer in a manic tornado. The twister I call ""life"" has stopped. I move at the same speed as others now instead of challenging myself to be the best, FASTEST and efficient mover 24/7. My thoughts are no longer racing. I can finish the thought clearly. It took about a month to really stop stop noticing the wretched side effects of starting Keppra or levetiracetam. Well worth it. ",10
"August 4, 2009",,Keppra (levetiracetam) for Seizures:,I have been taking 2000 mg of Keppra a day for about 8 years now. I think that it is working good. I even took it when I was pregnant and thank goodness my baby came out fine.  Think that there needs to be other information for woman who may want to have a child but are afraid to have a child due to seizures.,8
"March 2, 2009",,Keppra (levetiracetam) for Seizures:,It stopped seizures but I have gained 3 pounds a week. It has totaled 50 pounds. I hate it. It is destroying my life causing my thyroid and endocrine system to go haywire and I just want to get off of it. My endocrinologist wants to have me taken off immediately as my pancreas does not produce insulin and the weight gain is dangerous.,5
"May 5, 2020",Taken for less than 1 month,For Seizures:,"I was give this drug levetiracetam cos my seizures have changed I'm also on oxecarbazen for my big seizures. On  levetracetam within 1 hour I was fighting to breath my face, arms and legs were paralyzed all down my left side. It was the worse day of my life it was more frighening than my big cancer op. The doctors said it bounced of my oxcarbazepine  they don't work together",1
"August 21, 2014",,Keppra (levetiracetam) for Neuralgia:,Used Keppra for 1.5 years now and really helped relieve my occipital neuralgia. It gave me a slight headache but this is now gone too with the help from the Feverfew herb.  Keppra helped me live without pain.,8
"October 21, 2009",,Keppra (levetiracetam) for Epilepsy:,"I started on Keppra before I got pregnant, I was on a large dose of Epilim, and it would not be safe for me to be pregnant on such a large dose therefore my neurologist reduced my Epilim dose to 500g twice a day and introduced Keppra 500mg twice a day. Thankfully my son was born healthy. Next week I am planning to start to come of Epilim gradually due to constant tiredness, irritability and agitation that is made worse from being on two medications. Will just be on Keppra, hope it works as I have been seizure free for 2 1/2 years. I have juvenile myocolonic epilepsy, and I have had epilepsy for 14 years but have only been controlled for 2 1/2 years Lamictal was a waste of time.",8
"November 1, 2011",,Keppra (levetiracetam) for Bipolar Disorder:,I started taking Keppra XR a few weeks ago and it's definitely helped reduce my manic attacks.  My depression continues but the mania is being tamed.  So far I really haven't had any bad side effects to speak of.,8
"April 11, 2011",,Keppra (levetiracetam) for Seizures:,"I have only been on keepra for about a month but I'm noticing mood swings, shakiness and medicines make me sleep a lot. I haven't had another seizure thank god but the mood swings are awful. I hope after I have my brain tumor removed things get better.",8
"March 26, 2017",,Keppra (levetiracetam) for Epilepsy:,Extreme rage. Angry a lot. Quick to snap at minor things. Seizures have stopped for 2 1/2 years with a price to pay. I'd just like to try something else but this is the first medication that works after trying 3 others.,
"January 19, 2021",Taken for 1 to 6 months,Keppra (levetiracetam) for Seizures:,"I was on 700mg daily of Tegretol Retard for over 30 years and seizure free.  Recently I was a patient in hospital suffering from low sodium for the past year when it was decided by the medical team to change my epilepsy medication from Tegretol Retard 700mg daily to Keppra 750mg twice daily.

I was discharged from hospital on 750mg Keppra twice daily but this dosage is not controlling my seizures and I am still having seizures since my discharge from hospital.  I am now waiting for an urgent appointment with a neurologist for a consultation to get me on the correct dosage of medication to control my seizures .  

I suffer from partial seizures so at least I can feel them coming on but would go back on tegretol retard in the morning if I don’t soon get put on correct dosage of anti seizure medication.",1
"September 20, 2016",,For Neuralgia:, Originally I was taking gabapentin which helped a little but ended up making my pre existing tinnitus much much worse. I started doing my own research as my doctor wanted to give me Lyrica or Cymbalta both of which are a big no no for tinnitus patients. I stumbled across Keppra and found a few studies done for nerve pain. I also found that Keppra is the only anti epileptic on the market without tinnitus listed as a side effect. I approached my doctor about this and she agreed to let me give it a try. I started off at 500mg twice a day and now take 750mg twice a day. It has done wonders for my nerve pain! I have managed to have pain free days/weeks and minimal pain over all with no side effect,9
"January 24, 2016",Taken for 1 to 2 years,For Bipolar Disorder:,"A doctor first diagnosed me as bipolar in 2007. My mania was out of control from about 2009-2014. Incidentally, I had two seizures in 2014 and started taking Keppra. I have noticed the Keppra has also made a difference in controlling mania. I hope this works for others also. I had to mention it because I would not have taken Keppra had it not been for the seizures. I have not had any bad side effects with Keppra.",10
"September 24, 2011",,Keppra (levetiracetam) for Seizures:,"Have been on Keppra for about 8 months now.  Only one seizure, but the side effects are getting to me.  Depressed, irritable, weight gain.  Neurologist has added a antidepressant to see if that helps.  Just wish the medication was cheaper.",7
"September 15, 2018",,For Epilepsy:,"Haven't been diagnosed yet but pretty sure I have  - Juvenile myoclonic epilepsy (JME), this medicine did work very well for controlling the siezures. I haven't had a seizure while on it however the side effects are just about as terrible. I was given 500mg twice daily and about two months in I would get pressure and tension feelings in my head while at school or in a social environment, I assumed this was an aura of a seizure about to happen, although with my particular case I never had an aura even before a seizure; 10 months later and I have finally come to realize it was anxiety which made me feel as if i was going to have another seizure which only worsened the anxiety. Due to this intense ""seizure"" feeling I would take more doses of the keppra. This led me to increasing the amount. Due to these symptoms I have pulled away from leaving my house. Two weeks ago I switched to 500mg keppra XR once a day. Started to suffer from actual panic attacks. If you suffer with anxiety or quick temper I wouldn't recommend",4
"March 9, 2020",,For Seizures:,"I am a 41 year old male.  3 weeks ago I had seizure while sitting up in bed next to my wife.  It was bad enough that she called an ambulance.  They didn't believe me, released me and I had another one in the car.  They sent me to another hospital where they believed me and put me on Keppra immediately.  I have had no seizures since and very little side effects.  I take 500 mg twice a day and my mood has actually improved.  I'm more talkative and friendly.  I do have some tingling and walking is a bit difficult.  But I love this med!",9
"August 8, 2019",,For Seizures:,"The original brand of levetiracetam I do very well on. The generic is horrible!  Total seizure control for 10 yrs, both brand and generic. Side effects vary by generic manufacturers, as well. Generic almost killed me. Or, should I say, I wanted to die while on it. It was a horrible experience. And now I am having to switch back to it, again. I’m scared to death. Literally.",9
"May 6, 2016",,Keppra XR (levetiracetam) for Epilepsy:,"I starting having seizures after a car accident when I was 18 (now 28). I was told by neurologists that may be the reason for the ""trigger"" of my epilepsy. I had 3 t-c seizures before being put on the max dosage of 1500mg 2x daily of the keppra. The side effects listed with the drugs usually happen to me but it wasn't hard to handle. Keppra worked for 2 years for the most part. Then it stopped. I began to have night time seizures, then partials, auras, memory loss, anxiety, double vision. You name it it was happening and it still is. I am now with a seizure specialist taking 3 different seizure medications and an anti anxiety as needed. 15 pills. Still having t-c, complex-partials, and partials with all the side effects. Can't work now.",4
"December 6, 2020",Taken for 1 to 6 months,Keppra (levetiracetam) for Epilepsy:,"I was always a very happy person with a lot of energy but since I started keppra I became violent, with uncontrolable rage, depressed, tired, dizzy and I attacked my cat for almost doing nothing. I don't recognize myself. I just want to lie down all the day and stay in bed.",1
"December 2, 2017",Taken for 1 to 6 months,Keppra (levetiracetam) for Epilepsy:,I was diagnosed with epilepsy when I was 13 due to my cerebral palsy I had been taking zonegran since then I had weaned myself off of my medication when I got pregnant and had been seizure free for almost 7 years I recently had a relapse and began seeing a different neurologist she put me on keppra THE WORST three months of my life my moods would go from 0-60 in a matter of seconds and for no valid reason I had trouble remembering things even troubling with communication it’s true I also began to have suicidal thoughts and became to much to handle even for myself I would randomly cry then get angry I recently was referred to another neourologist who asked me about these symptoms and then it clicked I DO NOT recommend this medication to anyone,2
"December 3, 2018",,For Epilepsy:,"So I have taken keppra for 5 years & it was the first medicine that the doctors started me on. But unfortunately I still have seizures monthly, I mostly have grand mals & I have never woke up in a hospital with memory. 
 So then they upped the keppra to 3000 mgs & also added lamictal & upped it to 600 mg a day, not counting my other meds & its frustrating to never get any answers about any of it .I also don't like the way it makes me feel since they always make me feel tired, mean, lightheaded, and for at least 3 years of dealing with this I have issues with my vision, driving etc.& had to get my glasses tinted so I can handle lights easier.   Plus all the things Im not able to do like swimming (might drown), going out, skating, anything to do with bright and, or flashing lights & several other things,& even with all the medicines they have me on I still have at least 1 a month & no meds seem to help my issues. Luckily I have a wonderful seizure alert dog that stays with me everywhere & is amazing at helping",3
"August 7, 2016",Taken for 5 to 10 years,Keppra (levetiracetam) for Epilepsy:,"Good for Epilepsy but the feelings you get whilst taking them are so bad, I have a feeling in my back of burning and on the inside also as if my tummy is burning also.
It is so good for fits if only on them a short while, but not so good to be taken too long.  I wish my Docs would understand what they are putting me through with this drug and how I feel, but they do not understand or do not want to !! They just say ""so you know better than the Doctors?"".

I know these drugs are doing me in and seeing Dr about them so wish me luck !! phew",2
"September 1, 2010",,Keppra (levetiracetam) for Seizures:,"I have been taking 1500mg a day of Keppra for 7 years.  I have had two perfectly healthy babies.  I did not breast feed.  I didn't want to take the chance.  I was just happy they were born normal and healthy.  At first it made me very, very tired but after a couple months, that subsided.  I did start to gain weight after taking it but I thought that was from the pregnancies or a thyroid issue.  I had no idea so many people gained weight with it and had irritability problems.  Those are some things I have lived with for the last 7 years that could be a result of this.  It does however, control my seizures.  I have grand mal seizures and had a few over the years because I could not afford to buy the Keppra.",9
"February 15, 2017",Taken for 10 years or more,Keppra (levetiracetam) for Epilepsy:,"I was diagnosed with grandmal epilepsy in 2004, have tried alot of different medications over this period and Keppra has always been a constant during this time, with interaction with others
Starting on 250mg bd & after a decade I'm now taking 1000mg bd with 100mg bd of lamotragine.
The main concern is that I'm always tired"" mentally and physically,  having to rest quite alot & lack of appetite although I have a feeling that this is due to the combination.
I recently had a Petit Mal seizure and the Neurologist advised that it was due to missing one dose of lamotragine,  although Keppra by itself is a generally peaceful medication.
I have been recently diagnosed with haematomachrosis, iron overload,  although they've advised it's genetic.",8
"October 3, 2015",,Keppra (levetiracetam) for Seizures:,"I was on decadron and vimpat (Lacosamide, another anticonvulsant), and I'm pretty sure the vimpat was compounding the side effects of the decadron (mood swings, weight gain, blood sugar issues ('m also diabetic).Plus, I was still having seizures, especially whed I tried to work out (mostly running, but sometimes on an elliptical machine.
I asked to be put back on the keppra I had taken for 6 months prior to being moved to the vimpat. I've been able to run again, and am having fewer seizures (although had one this morning after doing the ADA diabetes step out 23 mile walk and sprinting the last half mile to get to a restroom.
I definitely feel like the keppra is more effective against seizures, still, and doesn't compound the side-effects ",7
"August 9, 2009",,Keppra (levetiracetam) for Seizures:,"I was placed on Keppra in January 2009 by an emergency room physician after a reported seizure, which had no professional diagnosis. A neurologist whom I saw post emergency kept me on the medication as I reported no side effects. I had what I now believe to be a fainting spell related to an atrial fibrillation condition of my heart and a strenuous run, without a ""cool-down"". I am pushing to get off this drug, as I experience dizziness, light-headedness, sleepiness and somnolence, fatigue and exhaustion most of the time. I am a 2008 Herat Valve transplant recipient and on diuretics and blood thinners, both required to avoid congestive heart failure and embolisms(artificial valve).",5
"June 26, 2017",Taken for less than 1 month,Keppra (levetiracetam) for Epilepsy:,"Neuro recently added Keppra to my seizure med regimen. I have absence seizures & the 600mg (the recommended max) of Lamotrigine I'd been on for 16 yrs was no longer as effective. Being middle-aged & female, my seizures developed a catamenial (hormonal) aspect to them. My absences would skyrocket at certain times of the month, as many as 60/day. Been on Keppra for 2 weeks & have only had 1 absence during that time! 
As for the side effects: near constant irritibility, sometimes a sense of hopelessness, apathy, & mood swings. More often than not, I feel detached from the world...like I'm just watchin a movie & I'm not a part of whats going on around me. I'm weighing the trade-off: no seizures or constant crazy? Gonna give it a little more time.",
"July 22, 2018",Taken for 10 years or more,For Seizures:,"I started having myoclonic seizure - the jerky kind - when I was an early teenager. They worsened as I got into college with little sleep and probably too much drinking. After learning to control my sleep and adding Keppra, I never have seizures anymore. It really controls the jerks with little or no side effects. I never feel anxious or moody or any of the things that some of the other people are talking about. I only take 250 mg in the morning and at night I have complete control. Last year I thought I could get off and would be better but is soon as I got off the Keppra the myoclonic jerk seizures started again. I learned my lesson and will be on my Keppra for life",10
"September 20, 2010",,Keppra (levetiracetam) for Seizures:,"Started having grand mal seizures about 4 or 5 years ago. I've been on Keppra for awhile now the 1st two drugs made me way too tired. I get headaches everyday and sometimes ""flip out"" (get really mean and mad) easily. I never thought it could be from the Keppra but now I wonder if it is. I have been seizure free though which is worth it to me!",7
"September 21, 2014",Taken for 5 to 10 years,Keppra (levetiracetam):,"I started seizures at 55. I am Bipolar, difficult to treat, rapid cycling I take a low dosage of Keppra and Lamictal. The side effect went away after finally got the right dose. And thank God I'm finally getting off the carousel.
VERY IMPORTANT: I can't take the generics. I got squared around on name brand and went through hell with generics. I don't care what they say generics on my brain had me swinging everywhere because some work, others don't. Since on name brand only. I'm doing great. Good luck all.",9
"January 24, 2020",Taken for 1 to 6 months,Keppra (levetiracetam) for Epilepsy:,Been on this med for a month it’s absolutely a life saver I had been on trileptal and had increasing seizures even in my sleep this med had stopped them completely as well as provided me with the sleep I haven’t had in years not one side effects whatsoever!!! I’m sticking to them 500mgx 2 tab twice a day,10
"January 8, 2010",,Keppra (levetiracetam) for Epilepsy:,"I've been taking Keppra for almost 3 years for JME. Fortunately it has stopped the seizures but I do get a lot of headaches, which my doctor dismisses whenever I mention them. Other than that I am happy to continue using this medication.",7
"December 4, 2009",,Keppra (levetiracetam) for Seizures:,"Keppra alone did not do anything for me except make me depressed and have ""Keppra rage"".  I was up to 1500mg 2x a day and would still have a grand mal about every 4 months and absence seizures in between.  My neuro switched me to Topamax, Depakote and everything else but would break out in rashes or have horrible diarrhea and every other side effect.  Back to Keppra I am 2000mg 2x a day (400mg a day total) now, weighing 175 (hell of a dose) and got put on Lamictal as well up to 100mg 2x a day of that.  1 month since addition of Lamictal and higher dose of Keppra and no seizure yet.  We shall see.",4
"March 16, 2017",Taken for 6 months to 1 year,For Epilepsy:,"Keppra, with Vimpat and Fycompa, has been great for me. We all know that it is hard to find the right combination of drugs. Every Neuro I had diagnosed me with the wrong kind of seizures and therefore gave me the wrong meds.

I highly recommend Video EEG Monitoring to anyone who has seizures that cannot be controlled. After thirty years they finally figured out my problem and I am now seizure free. 

I truly wish all of you the best and hope that your seizures are controlled.",10
"November 20, 2017",Taken for 1 to 2 years,Keppra (levetiracetam) for Epilepsy:,"Developed epilepsy due to several strokes while fighting sepsis/septic shock about 4 years ago. I am in the middle of weaning off Keppra and moving to lamictal. While I was seizure free on Keppra, the Kepprage, depression, and suicidal thoughts made me think it might be better to take my chances with seizures..hopefully the lamictal will be effective. I also with there was more science behind cannabis, and I lived in a state that allows medical cannabis.  CBD seems like an option to supplement the conventional medications, but I can't say I complain about the occasional ""buzz"" via full spectrum cannabis.",3
"November 20, 2017",Taken for 6 months to 1 year,Keppra (levetiracetam) for Epilepsy:,"I was on Keppra for about 6 months as an addition to oxcarbazepine. From the first week of taking keppra I had developed a horribly annoying eye twitch. At first I thought it was from lack of sleep but after about three months and the twitch being consistent on 3/4 days a week, after a little research online I realized that keppra was the culprit.  Besides the physical side effect my family told me I was just about unbearable with how moody I was while on it (I was on the dosage of 250mg x2).  My neurologist told me to give it 6 months to see it the side effects decreased over time. Before I reached the 6 month mark I had a break through seizure and that ended my journey with keppra.",
"December 6, 2021",Taken for less than 1 month,For Bipolar Disorder:,"I was on this for social anxiety and I went completely manic, spent a lot of money, did things I wouldn't have normally done. Was I anxious? No, not really, but it was scary not caring about the consequences of my actions.",4
"January 29, 2010",,Keppra (levetiracetam) for Seizures:,I've been on Keppra for around 4 months now. The only thing I like about it is that I don't feel like a zombie like I did while taking Tegretol. Apart from that it does not really control my seizures and makes me dizzy and forgetful.,5
"August 19, 2009",,Keppra (levetiracetam) for Seizures:,"I am currently on Lamictal and Keppra.  I've been through lots of changes in medicine since pregnacy and had brain surgery on the injured part of the the brain due to being in a coma as a child. I'm still having seizures, not as often but when they hit they hit in numbers not just one!  I want more options and no more surgery!  And I and my family want the mood swings, anger, agitation, and racing thought to be gone!",7
"November 6, 2012",,Keppra (levetiracetam):,"My doctor put me on Keppra to see if it will help with my problems of completing sentences and being at a loss of words. I haven't been on the medicine long, but the side effects are very apparent. I feel almost drunk sometimes I am nauseous and dizzy and have not noticed any change in my condition. I have to be very aware and on top of my game to do my job.",5
"November 10, 2020",Taken for 1 to 6 months,Keppra (levetiracetam) for Epilepsy:,"I have sadly had a love/dislike relationship with Keppra. Almost right away after starting it after being diagnosed with simple partial seizure epilepsy, almost all symptoms I had been dealing with were gone. Within a week it was amazing to have a day without constant headaches, feeling dizzy, seeing flashes of lights, etc.

Starting Keppra, it was discussed between my doctor and I and my spouse that it has a common side effect of causing what she referred to as ""Keppra Rage"". Fortunately for me, I did not experience that. Unfortunately, it did cause me crippling anxiety to the point I couldn't sleep with a blanket, and would commonly feel the urge to run outside because it felt like what I would guess a panic attack would feel like. 

Without that one side effect, Keppra would be my best friend. I would encourage people to try it if offered however.",8
"July 15, 2008",,Keppra (levetiracetam) for Seizures:,I was put on Keppra as a safer choice while being pregnant. While Lamictal has more studies done I was allergic to it. I have loved being on Keppra. I was drowsy at first but that side effect went away but now I need to decide whether to breast feed or not. So many places say not to I am wondering if anybody has any advice.,10
"March 20, 2017",,For Seizures:,"Levetiracetam is a good drug when I take it with fycompa and vimpat. I am now seizure-free.

If you are tired or feel confused try vitamin B12. This works great.

If your meds do not work have your MD try Video EEG Monitoring. Please check this out.",10
"April 10, 2010",,Keppra XR (levetiracetam) for Epilepsy:,I've been taking Keppra XR for 12 months.  I have Myoclonic epilepsy with tonic-clonic seizures.  Jerking and instant blackouts are gone but occassionally still having tonic-clonics.  My dosage levels are still unclear and time will tell if the current dosage will work.  Side effects are not severe and I function very well compared to past medication experiences.,8
"April 8, 2018",Taken for 10 years or more,For Epilepsy:,"Is there any other medication to replace ki Keppra ? I also take onfi1  pill at night 10 mg 1000 mg morning and night
I am getting bad side effects on this medication like gaining weight, lose any reason to eat .been o. This medication for 20year to long is there anything else?
",6
"August 29, 2011",,Keppra (levetiracetam) for Epilepsy:,"I have had grand mal seizures since I was 9 years old and was involved in a car accident. I have taken Dilantin for over 50 years, with good results. It has controlled my seizures pretty well until recently. I was diagnosed with COPD 2 years ago, and in that time, I have been having seizures every 3-6 months. My doctor switched me to Keppra 6 months ago, and in that time, I have had at least 1 seizure a month. I think it's time to switch back to what works.",1
"December 15, 2013",,For Seizures:,"Had been experiencing tremors and finally had a seizure. Hospitalized, Given every test imaginable. All negative . Prescribed Keppra. Tremors gone and I believe I won't have seizures again. Dosage: 500 mg. twice daily",10
"February 22, 2021",Taken for less than 1 month,Keppra (levetiracetam) for Epilepsy:,"Worst medication I've ever been on. I am naturally a very calm, kind, and easy going person. On Keppra I suddenly became an AGGRESSIVE and ANGRY person. I did not realize this at first, but soon realized I was yelling at everyone and have explosive anger towards the smallest circumstances. I was on this for about a month. I have had amazing experiences on Lamictal (Generic: Lamotrigine).",1
"February 20, 2021",Taken for 6 months to 1 year,Keppra (levetiracetam) for Seizures:,"I have been on Keppra  for 10 months post craniotomy to prevent seizures.  Initially I was taking 1000mg per day and then was reduced to 500mg per day. I had my neurologist lower the dose because I was becoming very aggressive.  I was very mean and spoke with no filter. I have not had 
any seizures it's more of a preventive measure. I hope can get off this medication soon.",10
"November 14, 2013",Taken for 2 to 5 years,Keppra (levetiracetam):,"I have been taking generic Keppra 4 times a day for over 4 years.  I was placed on this medication by a neurologist to help with tremor and undiagnosed illness (possibly MS).  I have experienced much less tremor.  I also began taking gabapentin about 2 years ago.  I take 600mg daily.  Between the two medications as well as a weekly injection of steroids I have found relief from my tremor as well as my undiagnosed ""flare ups"".  I also have INO and I have many other symptoms of MS but because I have not been able to have a neurologist diagnose my symptoms I remain undiagnosed.  I have had 6 MRI's and 5 CT scans.  I have seen 8 neurologists and I have also had many other diagnostic tests. I hope to someday have a diagnosis.",10
"April 18, 2011",,Keppra (levetiracetam) for Seizures:,"My daughter is 5 years old diagnosed with CP when she was 2 and had her first seizure March of 2010. Her neurologist put her on Keppra and for a year she didn't have any seizure. March of this year she had a grand mal seizure and we had to take her twice to the ER. We found out she had RSV and it triggered her seizures. They say it will take 2-3 weeks to clear the virus and the seizure should go away too. Unfortunately for over a month now she is still having seizures almost everyday, sometimes in the morning and at night. We were given Diastat to help with her seizures and also increased the dose of her Keppra, but nothing seems to work anymore.",6
"April 29, 2009",,Keppra (levetiracetam) for Seizures:,I was on Keppra for a year and unfortunately I kept having  seizures. My doctor added Topamax to Keppra and it helped but I was still having seizures about every other week. I finally decided to go off Keppra and increase the Topamax dosage and I have been seizure free for over two months.,2
"March 3, 2020",Taken for 5 to 10 years,For Seizures:,"I have been taking this drug for 14 years. 
I had a brain injury in1987 but developed clinic tonic seizures following a high -stress domestic situation (since resolved)
My initial reaction to the medication were 1 feeling more settled less sleep disturbances )
Seizures ceased completely feeling more connected (less '
abscences '
Lately I've developed the following symptoms which I believe may be attributable to this medication
1 bladder incontinence
2 alopecia",9
"March 21, 2009",,Keppra (levetiracetam) for Seizures:,"My son sneezes everytime after he has his Keppra liquid form. He has also gained weight and his abdomen is significantly larger. His face has a redness to it which then turns into a little heat like rash, peels and then goes away after a few days. He has been on it for about a year and a half. His behavior has also been more labile.",5
"November 15, 2012",Taken for 5 to 10 years,Keppra XR (levetiracetam) for Epilepsy:,"I have had grand-mal seizures since age 7 due to an AVM in my brain. Previously during childhood, I was on Dilantin (major rage problems) and Tegretol (caused liver damage). When the Tegretol caused liver disease and brain surgery was complete, I was switched to Keppra XR (2 pills 2x a day) and seizures have been under control for the most part.",9
"December 4, 2016",Taken for 6 months to 1 year,For Epilepsy:,"I was diagnosed with epilepsy when I was 12 years old (I am now 27). I have been on lamotrigine and topirimate (separately) in the past, and they both worked to control my seizures.  
This year My neurologist has changed and she wanted me to try keppra but I was happy on the topirimate so I said no until I had a grand mal seizure. However, the seizures have got worse since taking the keppra plus the side effects are awful. At the start I was so tired I spent all day asleep. After the dosage has increased to 3000mg per day I have started to get mood swings, anger, depression, irritability, plus suicidal thoughts and have become a completely different person - I never used to cry but now I don't stop.",1
"March 28, 2010",,Keppra (levetiracetam) for Seizures:,Keppra worked very effectively on controlling my seizure disorder for the most part. I still had seizures every once in and while during the period of time that I was on Keppra. I wish that more insurance companies would cover the cost of Keppra to any person who has seizures.,9
"November 2, 2009",,Keppra XR (levetiracetam) for Seizures:,"I have tried 3 other types of seizure medications, but they all seemed to have many more negative side effects.  Keppra XR has been a good medicine for me at this time and any noticeable side effects went away within a short time.",9
"November 8, 2017",,For Bipolar Disorder:,"I was diagnosed with type 2 Bipolar disorder in March of this year. A few months later I had my first seizure, followed by a couple more in my sleep. I was then diagnosed with juvenile myoclonic epilepsy and prescribed a regimen of levETIRAcetam 750mg tablets twice a day. Over the past 5months I've had positive results regarding my seizure disorder, although I have experienced an increase in irritability, hostility, depression and suicidal idealation. I'm in the process of seeing my neurologist to determine whether this is the best treatment option.",7
"November 30, 2015",Taken for 5 to 10 years,For Epilepsy:,"I have taken Keppra (levetiracetam) since January of 2007, so nearly 9 years.  I was taking another seizure drug, (Tegretol), but it was causing problems with the sodium level in my blood, so my Neurologist changed me to Keppra 500 me twice a day, and I have had no further problem.  I was changed to Keppra 750 2 years ago, as a precaution against any possible future seizures.  I have had NO SEIZURES while taking Keppra, and would recommend it to anyone who needs seizure control.",10
"April 10, 2016",Taken for 2 to 5 years,For Epilepsy:,"I was diagnosed with epilepsy at 25 and have been taking generic Keppra for 2.5 years. I started the drug to control grand mal seizures. It has been largely effective at controlling the seizures (I've only experienced two since starting the meds). However, the side effects are less than ideal. I originally experienced intense feelings of anger and depression and would break down on a nightly basis. I tried taking the recommended B6 supplement and experienced little to no relief. My short term memory suffered horribly and I'm able to recall very little of the first year in which I started taking the medication. I now take Zoloft to combat some of the side effects but still experience feelings of anger, depression, fatigue, and memory loss.",5
